airline,airline_id,source_airport_id,source_airport,destination_airport_id,destination_airport,stops,equipment
DL,2009,4011,LGA,3697,MHT,0,ERJ
DL,2009,3576,LGA,3697,MIA,0,M88 320 738
DL,2009,3717,LGA,3697,MKE,0,CR7
DL,2009,3459,LGA,3697,MSN,0,E70
DL,2009,3858,LGA,3697,MSP,0,319 320 M88
DL,2009,3861,LGA,3697,MSY,0,319
DL,2009,3515,LGA,3697,MYR,0,E75
DL,2009,3454,LGA,3697,OMA,0,E75
DL,2009,3830,LGA,3697,ORD,0,E75 E70
DL,2009,3611,LGA,3697,ORF,0,CR7
DL,2009,3722,LGA,3697,PBI,0,319
DL,2009,3570,LGA,3697,PIT,0,CR9 CR7
DL,2009,3862,LGA,3697,PWM,0,ERJ M88
DL,2009,3626,LGA,3697,RDU,0,CR7
DL,2009,3608,LGA,3697,RIC,0,CR7
DL,2009,3622,LGA,3697,ROC,0,CR7 CR9
DL,2009,3793,LGA,3697,RSW,0,CR9
DL,2009,3613,LGA,3697,SAV,0,CR7
DL,2009,4014,LGA,3697,SDF,0,ERJ
DL,2009,4067,LGA,3697,SRQ,0,319
DL,2009,3678,LGA,3697,STL,0,CR7
DL,2009,3745,LGA,3697,SYR,0,CR7
DL,2009,3646,LGA,3697,TPA,0,319 M88 320
DL,2009,3676,LGA,3697,TYS,0,CRJ
DL,2009,73,LGA,3697,YHZ,0,CR7
DL,2009,146,LGA,3697,YUL,0,ERJ CR7
DL,2009,193,LGA,3697,YYZ,0,736 73W
DL,2009,3536,LGB,3582,SLC,0,CR9 CR7
DL,2009,3877,LGW,502,LAS,0,744
DL,2009,3878,LGW,502,MCO,0,744
DL,2009,3682,LHR,507,ATL,0,764 77L 76W
DL,2009,3448,LHR,507,BOS,0,764
DL,2009,3645,LHR,507,DTW,0,76W 77L
DL,2009,3494,LHR,507,EWR,0,333 346
DL,2009,3714,LHR,507,IAD,0,333
DL,2009,3797,LHR,507,JFK,0,76W 764
DL,2009,3484,LHR,507,LAX,0,346 343 744
DL,2009,3576,LHR,507,MIA,0,744 333
DL,2009,3858,LHR,507,MSP,0,764
DL,2009,3830,LHR,507,ORD,0,343
DL,2009,3577,LHR,507,SEA,0,76W
DL,2009,3469,LHR,507,SFO,0,744
DL,2009,3484,LIH,3602,LAX,0,757
DL,2009,3682,LIM,2789,ATL,0,76W
DL,2009,3682,LIR,1881,ATL,0,738 757
DL,2009,3797,LIR,1881,JFK,0,738
DL,2009,3484,LIR,1881,LAX,0,738
DL,2009,3682,LIT,3660,ATL,0,M88 319
DL,2009,3645,LIT,3660,DTW,0,CR7
DL,2009,3858,LNK,3543,MSP,0,CRJ
DL,2009,3682,LOS,273,ATL,0,76W
DL,2009,3858,LSE,4044,MSP,0,CRJ
DL,2009,580,LUN,907,AMS,0,330
DL,2009,3536,LWS,3945,SLC,0,CRJ
DL,2009,3682,MAD,1229,ATL,0,764
DL,2009,3797,MAD,1229,JFK,0,764
DL,2009,3682,MAN,478,ATL,0,76W
DL,2009,3877,MAN,478,LAS,0,744
DL,2009,3878,MAN,478,MCO,0,744
DL,2009,3682,MBJ,1780,ATL,0,757 M88
DL,2009,3645,MBJ,1780,DTW,0,320
DL,2009,3585,MBJ,1780,IND,0,320
DL,2009,3797,MBJ,1780,JFK,0,73H
DL,2009,3682,MBS,4128,ATL,0,CRJ
DL,2009,3645,MBS,4128,DTW,0,CRJ CR9
DL,2009,3858,MBS,4128,MSP,0,CRJ
DL,2009,3682,MCI,3458,ATL,0,757 M90 M88
DL,2009,3488,MCI,3458,CVG,0,ERJ
DL,2009,3645,MCI,3458,DTW,0,320 M88 319
DL,2009,3484,MCI,3458,LAX,0,E75
DL,2009,3697,MCI,3458,LGA,0,CR7 E75 E70
DL,2009,3878,MCI,3458,MCO,0,E75
DL,2009,3473,MCI,3458,MEM,0,ERJ
DL,2009,3858,MCI,3458,MSP,0,320 319 M88 ERJ
DL,2009,3536,MCI,3458,SLC,0,319
DL,2009,3682,MCO,3878,ATL,0,757 76W  739 M88 753 763
DL,2009,3673,MCO,3878,AUS,0,CR7
DL,2009,3825,MCO,3878,BDL,0,CR9
DL,2009,3811,MCO,3878,BHM,0,CR7
DL,2009,3690,MCO,3878,BNA,0,CR9
DL,2009,3448,MCO,3878,BOS,0,320 M88
DL,2009,3759,MCO,3878,CMH,0,E70
DL,2009,1852,MCO,3878,CUN,0,757
DL,2009,3488,MCO,3878,CVG,0,M88 320
DL,2009,3645,MCO,3878,DTW,0,757 753
DL,2009,534,MCO,3878,GLA,0,744
DL,2009,3685,MCO,3878,GRR,0,CR7
DL,2009,3589,MCO,3878,HPN,0,CR7
DL,2009,3585,MCO,3878,IND,0,CR9
DL,2009,3797,MCO,3878,JFK,0,73H 752 M88 738
DL,2009,3877,MCO,3878,LAS,0,738
DL,2009,3484,MCO,3878,LAX,0,757 739
DL,2009,3697,MCO,3878,LGA,0,M88 738 319 320
DL,2009,502,MCO,3878,LGW,0,744
DL,2009,478,MCO,3878,MAN,0,744
DL,2009,3458,MCO,3878,MCI,0,E75
DL,2009,3473,MCO,3878,MEM,0,M88
DL,2009,1824,MCO,3878,MEX,0,737
DL,2009,3717,MCO,3878,MKE,0,M88
DL,2009,3858,MCO,3878,MSP,0,753 757
DL,2009,3454,MCO,3878,OMA,0,E75
DL,2009,3611,MCO,3878,ORF,0,CR7
DL,2009,3570,MCO,3878,PIT,0,CR9
DL,2009,3626,MCO,3878,RDU,0,CR9
DL,2009,3608,MCO,3878,RIC,0,CR9
DL,2009,3621,MCO,3878,SAT,0,CR9
DL,2009,4014,MCO,3878,SDF,0,E75
DL,2009,1762,MCO,3878,SDQ,0,738
DL,2009,3536,MCO,3878,SLC,0,757 738 73H
DL,2009,193,MCO,3878,YYZ,0,73W 73H
DL,2009,11051,MCT,2194,DOH,0,332
DL,2009,3682,MDT,3542,ATL,0,M88
DL,2009,3645,MDT,3542,DTW,0,CR9 CRJ
DL,2009,3682,MDW,3747,ATL,0,319 320 717
DL,2009,3645,MDW,3747,DTW,0,CR7 CR9 E75
DL,2009,3858,MDW,3747,MSP,0,E75 E70 CR7 CR9
DL,2009,3484,MEL,3339,LAX,0,77W
DL,2009,3682,MEM,3473,ATL,0,M88 320 319
DL,2009,3673,MEM,3473,AUS,0,CRJ
DL,2009,3488,MEM,3473,CVG,0,CRJ
DL,2009,3520,MEM,3473,DCA,0,E70
DL,2009,3751,MEM,3473,DEN,0,CR9
DL,2009,3670,MEM,3473,DFW,0,CRJ
DL,2009,3645,MEM,3473,DTW,0,CR9 E70
DL,2009,3550,MEM,3473,IAH,0,CRJ
DL,2009,3585,MEM,3473,IND,0,CRJ ERJ
DL,2009,3877,MEM,3473,LAS,0,738
DL,2009,3484,MEM,3473,LAX,0,320
DL,2009,3697,MEM,3473,LGA,0,CR9
DL,2009,3458,MEM,3473,MCI,0,CRJ
DL,2009,3878,MEM,3473,MCO,0,M88
DL,2009,3858,MEM,3473,MSP,0,M88
DL,2009,3861,MEM,3473,MSY,0,CRJ ERJ
DL,2009,3830,MEM,3473,ORD,0,ERJ CRJ CR9
DL,2009,3570,MEM,3473,PIT,0,ERJ
DL,2009,3626,MEM,3473,RDU,0,CRJ
DL,2009,3621,MEM,3473,SAT,0,CRJ
DL,2009,3536,MEM,3473,SLC,0,320
DL,2009,1783,MEX,1824,ACA,0,738
DL,2009,3682,MEX,1824,ATL,0,73H 73W 738
DL,2009,3670,MEX,1824,DFW,0,EMJ
DL,2009,3645,MEX,1824,DTW,0,319
DL,2009,3714,MEX,1824,IAD,0,737
DL,2009,3550,MEX,1824,IAH,0,EMJ
DL,2009,3797,MEX,1824,JFK,0,738 787 757
DL,2009,3877,MEX,1824,LAS,0,737
DL,2009,3484,MEX,1824,LAX,0,737
DL,2009,3878,MEX,1824,MCO,0,737
DL,2009,3576,MEX,1824,MIA,0,737
DL,2009,1819,MEX,1824,MID,0,737
DL,2009,3830,MEX,1824,ORD,0,737
DL,2009,3621,MEX,1824,SAT,0,EMJ
DL,2009,3469,MEX,1824,SFO,0,737
DL,2009,1853,MEX,1824,VSA,0,EMJ
DL,2009,3536,MFR,4101,SLC,0,CRJ
DL,2009,3682,MGA,1863,ATL,0,319 320
DL,2009,3682,MGM,4115,ATL,0,CRJ
DL,2009,3682,MHT,4011,ATL,0,320
DL,2009,3645,MHT,4011,DTW,0,ERJ
DL,2009,3697,MHT,4011,LGA,0,ERJ
DL,2009,3682,MIA,3576,ATL,0,M88 757 M90 73H 
DL,2009,1382,MIA,3576,CDG,0,77W
DL,2009,3645,MIA,3576,DTW,0,320 M88
DL,2009,1555,MIA,3576,FCO,0,772 330
DL,2009,3797,MIA,3576,JFK,0,M88 73H 738 319
DL,2009,3484,MIA,3576,LAX,0,738
DL,2009,3697,MIA,3576,LGA,0,320 M88 738
DL,2009,507,MIA,3576,LHR,0,744 333
DL,2009,1824,MIA,3576,MEX,0,737
DL,2009,1819,MIA,3576,MID,0,EMJ
DL,2009,3858,MIA,3576,MSP,0,320 M90
DL,2009,1897,MIA,3576,PAP,0,320
DL,2009,1762,MIA,3576,SDQ,0,738
DL,2009,2985,MIA,3576,SVO,0,332
DL,2009,1824,MID,1819,MEX,0,EMJ
DL,2009,3576,MID,1819,MIA,0,EMJ
DL,2009,3682,MKE,3717,ATL,0,M90 M88
DL,2009,3488,MKE,3717,CVG,0,CRJ
DL,2009,3645,MKE,3717,DTW,0,M88 717 M90 320 319
DL,2009,3697,MKE,3717,LGA,0,CR7
DL,2009,3878,MKE,3717,MCO,0,M88
DL,2009,3858,MKE,3717,MSP,0,M90 320 M88 319
DL,2009,3682,MLB,3671,ATL,0,M88
DL,2009,3682,MLI,4072,ATL,0,CR7 CR9
DL,2009,3645,MLI,4072,DTW,0,CRJ
DL,2009,3858,MLI,4072,MSP,0,CRJ ERJ
DL,2009,3682,MLU,3732,ATL,0,CRJ
DL,2009,3942,MNL,2397,NGO,0,744
DL,2009,2279,MNL,2397,NRT,0,744
DL,2009,3682,MOB,3782,ATL,0,717 319
DL,2009,3858,MOT,3498,MSP,0,E75 CRJ CR9 E70
DL,2009,3645,MQT,3675,DTW,0,CRJ
DL,2009,1382,MRS,1353,CDG,0,319
DL,2009,3682,MSN,3459,ATL,0,73W 320 
DL,2009,3488,MSN,3459,CVG,0,CRJ
DL,2009,3520,MSN,3459,DCA,0,E70
DL,2009,3645,MSN,3459,DTW,0,M88 320 319
DL,2009,3697,MSN,3459,LGA,0,E70
DL,2009,3858,MSN,3459,MSP,0,320 E70 319
DL,2009,3536,MSN,3459,SLC,0,CR7
DL,2009,3858,MSO,4216,MSP,0,319
DL,2009,3536,MSO,4216,SLC,0,CRJ
DL,2009,4019,MSP,3858,ABQ,0,320
DL,2009,5714,MSP,3858,ABR,0,CRJ
DL,2009,3864,MSP,3858,ALB,0,CR9
DL,2009,580,MSP,3858,AMS,0,333 332
DL,2009,3774,MSP,3858,ANC,0,757 738
DL,2009,5720,MSP,3858,APN,0,CRJ
DL,2009,3682,MSP,3858,ATL,0,320 757 739 M88 M90
DL,2009,4047,MSP,3858,ATW,0,CRJ CR9
DL,2009,3673,MSP,3858,AUS,0,CR9 E75
DL,2009,4039,MSP,3858,AZO,0,CRJ
DL,2009,3825,MSP,3858,BDL,0,319
DL,2009,3811,MSP,3858,BHM,0,CR7
DL,2009,4021,MSP,3858,BIL,0,319 320
DL,2009,4083,MSP,3858,BIS,0,CRJ E70 CR9 E75
DL,2009,4287,MSP,3858,BJI,0,CRJ
DL,2009,4037,MSP,3858,BMI,0,CRJ
DL,2009,3690,MSP,3858,BNA,0,CR7 CR9 CRJ
DL,2009,3495,MSP,3858,BOI,0,320 738
DL,2009,3448,MSP,3858,BOS,0,757 738 73H 320 319 M88
DL,2009,6957,MSP,3858,BRD,0,CRJ
DL,2009,3820,MSP,3858,BUF,0,E70 CR9
DL,2009,3849,MSP,3858,BWI,0,320 M90 M88 319
DL,2009,4020,MSP,3858,BZN,0,319 320
DL,2009,1382,MSP,3858,CDG,0,332
DL,2009,4043,MSP,3858,CID,0,CRJ
DL,2009,3486,MSP,3858,CLE,0,CRJ ERJ CR7 CR9
DL,2009,3876,MSP,3858,CLT,0,319 320
DL,2009,3759,MSP,3858,CMH,0,ERJ
DL,2009,1852,MSP,3858,CUN,0,320
DL,2009,3488,MSP,3858,CVG,0,CRJ CR9 ERJ
DL,2009,4045,MSP,3858,CWA,0,CRJ
DL,2009,3627,MSP,3858,DAY,0,CRJ CR9
DL,2009,3520,MSP,3858,DCA,0,M88 M90 319 738 320
DL,2009,3751,MSP,3858,DEN,0,M90 320
DL,2009,3670,MSP,3858,DFW,0,319
DL,2009,7064,MSP,3858,DIK,0,CRJ
DL,2009,3598,MSP,3858,DLH,0,CRJ CR9
DL,2009,3729,MSP,3858,DSM,0,CRJ CR9
DL,2009,3645,MSP,3858,DTW,0,757 M90 M88 753 320 738 73H 319
DL,2009,3494,MSP,3858,EWR,0,319
DL,2009,4292,MSP,3858,FAR,0,320
DL,2009,4127,MSP,3858,FCA,0,E75 CR9
DL,2009,3533,MSP,3858,FLL,0,757
DL,2009,4089,MSP,3858,FNT,0,CRJ
DL,2009,4009,MSP,3858,FSD,0,320
DL,2009,4041,MSP,3858,FWA,0,CRJ
DL,2009,3467,MSP,3858,GEG,0,320
DL,2009,3442,MSP,3858,GFK,0,CRJ
DL,2009,3653,MSP,3858,GRB,0,CR9 CRJ
DL,2009,3685,MSP,3858,GRR,0,320 319 M88
DL,2009,3880,MSP,3858,GTF,0,E75
DL,2009,3650,MSP,3858,HIB,0,CRJ
DL,2009,3504,MSP,3858,HLN,0,E75
DL,2009,3714,MSP,3858,IAD,0,CR9 CR7
DL,2009,3550,MSP,3858,IAH,0,319 E70
DL,2009,3457,MSP,3858,ICT,0,CRJ
DL,2009,6837,MSP,3858,IMT,0,CRJ
DL,2009,3585,MSP,3858,IND,0,M90 320 ERJ M88
DL,2009,3535,MSP,3858,INL,0,CRJ
DL,2009,3659,MSP,3858,ISN,0,CRJ
DL,2009,3712,MSP,3858,JAX,0,E75 CR9 E70
DL,2009,3797,MSP,3858,JFK,0,319 M88
DL,2009,3544,MSP,3858,LAN,0,CRJ
DL,2009,3877,MSP,3858,LAS,0,M90 757 320 738
DL,2009,3484,MSP,3858,LAX,0,738 763 753 757 739 320
DL,2009,4017,MSP,3858,LEX,0,CRJ
DL,2009,3697,MSP,3858,LGA,0,M88 319 320 738
DL,2009,507,MSP,3858,LHR,0,764
DL,2009,3543,MSP,3858,LNK,0,CRJ
DL,2009,4044,MSP,3858,LSE,0,CRJ
DL,2009,4128,MSP,3858,MBS,0,CRJ
DL,2009,3458,MSP,3858,MCI,0,320 319 M88 ERJ
DL,2009,3878,MSP,3858,MCO,0,757 753
DL,2009,3747,MSP,3858,MDW,0,E75 E70 CR7 CR9
DL,2009,3473,MSP,3858,MEM,0,M88
DL,2009,3576,MSP,3858,MIA,0,320 M90
DL,2009,3717,MSP,3858,MKE,0,M88 M90 320 319
DL,2009,4072,MSP,3858,MLI,0,ERJ CRJ
DL,2009,3498,MSP,3858,MOT,0,CR9 CRJ E75 E70
DL,2009,3459,MSP,3858,MSN,0,319 320
DL,2009,4216,MSP,3858,MSO,0,319
DL,2009,3861,MSP,3858,MSY,0,CR9 E75
DL,2009,2279,MSP,3858,NRT,0,332 777
DL,2009,3863,MSP,3858,OKC,0,CRJ
DL,2009,3454,MSP,3858,OMA,0,M88 319 320
DL,2009,3830,MSP,3858,ORD,0,M90 M88 320 319
DL,2009,3611,MSP,3858,ORF,0,CR7
DL,2009,3720,MSP,3858,PDX,0,M90 753 738
DL,2009,3752,MSP,3858,PHL,0,320 M90
DL,2009,3462,MSP,3858,PHX,0,M90 320 757 319
DL,2009,4046,MSP,3858,PIA,0,CRJ
DL,2009,3570,MSP,3858,PIT,0,319 320
DL,2009,6133,MSP,3858,PSC,0,CR9
DL,2009,3839,MSP,3858,PSP,0,320
DL,2009,4087,MSP,3858,RAP,0,CRJ CR9 E75
DL,2009,3626,MSP,3858,RDU,0,320 M90 M88
DL,2009,5765,MSP,3858,RHI,0,CRJ
DL,2009,3608,MSP,3858,RIC,0,CR7
DL,2009,3622,MSP,3858,ROC,0,CR7
DL,2009,4048,MSP,3858,RST,0,CRJ
DL,2009,3793,MSP,3858,RSW,0,757 M90
DL,2009,3731,MSP,3858,SAN,0,738 739
DL,2009,3621,MSP,3858,SAT,0,CR9 E75 E70
DL,2009,4359,MSP,3858,SBN,0,CRJ
DL,2009,4014,MSP,3858,SDF,0,ERJ
DL,2009,3577,MSP,3858,SEA,0,738 739 757 753 763
DL,2009,3469,MSP,3858,SFO,0,320 753 M90 757 738
DL,2009,3748,MSP,3858,SJC,0,320 738
DL,2009,3536,MSP,3858,SLC,0,320 757 319 738
DL,2009,3817,MSP,3858,SMF,0,320
DL,2009,3867,MSP,3858,SNA,0,319 757
DL,2009,3678,MSP,3858,STL,0,M90 319 320 M88
DL,2009,3745,MSP,3858,SYR,0,CR9 E70
DL,2009,3646,MSP,3858,TPA,0,M88 757
DL,2009,3855,MSP,3858,TUL,0,CRJ
DL,2009,3636,MSP,3858,TUS,0,M90
DL,2009,4023,MSP,3858,TVC,0,CRJ
DL,2009,3676,MSP,3858,TYS,0,CR9
DL,2009,4356,MSP,3858,XNA,0,CRJ
DL,2009,49,MSP,3858,YEG,0,E75
DL,2009,120,MSP,3858,YQR,0,CRJ
DL,2009,146,MSP,3858,YUL,0,CR9
DL,2009,156,MSP,3858,YVR,0,E75
DL,2009,160,MSP,3858,YWG,0,E70 CRJ CR9
DL,2009,166,MSP,3858,YXE,0,E75
DL,2009,178,MSP,3858,YYC,0,319 320
DL,2009,193,MSP,3858,YYZ,0,CRJ
DL,2009,3682,MSY,3861,ATL,0,M90 757 M88
DL,2009,3488,MSY,3861,CVG,0,ERJ
DL,2009,3645,MSY,3861,DTW,0,319 M88
DL,2009,3797,MSY,3861,JFK,0,CR9
DL,2009,3484,MSY,3861,LAX,0,319
DL,2009,3697,MSY,3861,LGA,0,319
DL,2009,3473,MSY,3861,MEM,0,CRJ ERJ
DL,2009,3858,MSY,3861,MSP,0,CR9 E75
DL,2009,3536,MSY,3861,SLC,0,319 320
DL,2009,3682,MTY,1825,ATL,0,CR9
DL,2009,1792,MTY,1825,CUL,0,ER4
DL,2009,1797,MTY,1825,CUU,0,ER4
DL,2009,3645,MTY,1825,DTW,0,319
DL,2009,1804,MTY,1825,GDL,0,ER4
DL,2009,3877,MTY,1825,LAS,0,737
DL,2009,3621,MTY,1825,SAT,0,ER4
DL,2009,3682,MUC,346,ATL,0,764
DL,2009,3797,MXP,1524,JFK,0,764 330
DL,2009,3682,MYR,3515,ATL,0,M88 717 319
DL,2009,3448,MYR,3515,BOS,0,E75
DL,2009,3645,MYR,3515,DTW,0,E75 CR9
DL,2009,3697,MYR,3515,LGA,0,E75
DL,2009,3682,NAS,1953,ATL,0,M88
DL,2009,3448,NAS,1953,BOS,0,E75
DL,2009,3645,NAS,1953,DTW,0,M88
DL,2009,3797,NAS,1953,JFK,0,M88
DL,2009,3797,NCE,1354,JFK,0,764
DL,2009,3645,NGO,3942,DTW,0,744
DL,2009,2246,NGO,3942,GUM,0,752
DL,2009,3728,NGO,3942,HNL,0,76W
DL,2009,2397,NGO,3942,MNL,0,744
DL,2009,1382,NIM,280,CDG,0,332
DL,2009,246,NIM,280,OUA,0,332
DL,2009,3682,NRT,2279,ATL,0,744
DL,2009,3885,NRT,2279,BKK,0,333 744
DL,2009,3645,NRT,2279,DTW,0,777
DL,2009,2246,NRT,2279,GUM,0,752
DL,2009,3077,NRT,2279,HKG,0,332 777
DL,2009,3728,NRT,2279,HNL,0,744 76W 333
DL,2009,3797,NRT,2279,JFK,0,744
DL,2009,3484,NRT,2279,LAX,0,744
DL,2009,2397,NRT,2279,MNL,0,744
DL,2009,3858,NRT,2279,MSP,0,332 777
DL,2009,3720,NRT,2279,PDX,0,76W
DL,2009,3406,NRT,2279,PVG,0,76W
DL,2009,2256,NRT,2279,ROR,0,752
DL,2009,3577,NRT,2279,SEA,0,333
DL,2009,3316,NRT,2279,SIN,0,76W 777
DL,2009,2244,NRT,2279,SPN,0,752
DL,2009,2276,NRT,2279,TPE,0,744
DL,2009,3682,OAJ,4386,ATL,0,CR9 CRJ
DL,2009,3484,OAK,3453,LAX,0,CR7
DL,2009,3536,OAK,3453,SLC,0,320 319
DL,2009,3484,OGG,3456,LAX,0,757
DL,2009,3817,OGG,3456,SMF,0,73H
DL,2009,3682,OKC,3863,ATL,0,M88
DL,2009,3645,OKC,3863,DTW,0,CR9 CR7
DL,2009,3858,OKC,3863,MSP,0,CRJ
DL,2009,3536,OKC,3863,SLC,0,CR9 CR7
DL,2009,3682,OMA,3454,ATL,0,M88 M90
DL,2009,3520,OMA,3454,DCA,0,E70
DL,2009,3645,OMA,3454,DTW,0,319
DL,2009,3697,OMA,3454,LGA,0,E75
DL,2009,3878,OMA,3454,MCO,0,E75
DL,2009,3858,OMA,3454,MSP,0,320 M88 319
DL,2009,3536,OMA,3454,SLC,0,E75 CR7
DL,2009,1804,ONT,3734,GDL,0,738
DL,2009,3536,ONT,3734,SLC,0,319
DL,2009,580,ORD,3830,AMS,0,74M
DL,2009,3682,ORD,3830,ATL,0,717 M88 319
DL,2009,1382,ORD,3830,CDG,0,332
DL,2009,3488,ORD,3830,CVG,0,ERJ
DL,2009,3645,ORD,3830,DTW,0,717
DL,2009,1555,ORD,3830,FCO,0,332 330
DL,2009,1804,ORD,3830,GDL,0,737
DL,2009,3930,ORD,3830,ICN,0,772 77W
DL,2009,3797,ORD,3830,JFK,0,CR9
DL,2009,3697,ORD,3830,LGA,0,E75 E70
DL,2009,507,ORD,3830,LHR,0,343
DL,2009,3473,ORD,3830,MEM,0,CR9 CRJ
DL,2009,1824,ORD,3830,MEX,0,737
DL,2009,3858,ORD,3830,MSP,0,M88 M90 320 319
DL,2009,3536,ORD,3830,SLC,0,E75 CR9
DL,2009,156,ORD,3830,YVR,0,73W
DL,2009,178,ORD,3830,YYC,0,73W
DL,2009,3682,ORF,3611,ATL,0,M90 M88 319
DL,2009,3645,ORF,3611,DTW,0,ERJ
DL,2009,3797,ORF,3611,JFK,0,ERJ
DL,2009,3697,ORF,3611,LGA,0,CR7
DL,2009,3878,ORF,3611,MCO,0,CR7
DL,2009,3858,ORF,3611,MSP,0,CR7
DL,2009,280,OUA,246,NIM,0,332
DL,2009,3682,PAP,1897,ATL,0,320
DL,2009,3797,PAP,1897,JFK,0,738
DL,2009,3576,PAP,1897,MIA,0,32A 320
DL,2009,3682,PBI,3722,ATL,0,M90 757 M88
DL,2009,3645,PBI,3722,DTW,0,M90 320
DL,2009,3697,PBI,3722,LGA,0,319
DL,2009,580,PDX,3720,AMS,0,333
DL,2009,3682,PDX,3720,ATL,0,739 738 73H
DL,2009,3645,PDX,3720,DTW,0,739
DL,2009,3797,PDX,3720,JFK,0,73H 752 757
DL,2009,3484,PDX,3720,LAX,0,CR7 CR9
DL,2009,3858,PDX,3720,MSP,0,M90 753 738
DL,2009,2279,PDX,3720,NRT,0,76W
DL,2009,3536,PDX,3720,SLC,0,757 320 73H
DL,2009,3645,PEK,3364,DTW,0,777
DL,2009,3577,PEK,3364,SEA,0,76W
DL,2009,260,PHC,275,ABV,0,332
DL,2009,3682,PHF,3633,ATL,0,CRJ
DL,2009,3682,PHL,3752,ATL,0,M88 M90 757 320 738 73H
DL,2009,1382,PHL,3752,CDG,0,752
DL,2009,3488,PHL,3752,CVG,0,ERJ
DL,2009,3645,PHL,3752,DTW,0,M88 M90 319 73H 320
DL,2009,3797,PHL,3752,JFK,0,ERJ
DL,2009,3858,PHL,3752,MSP,0,M90 320
DL,2009,3626,PHL,3752,RDU,0,ERJ
DL,2009,3536,PHL,3752,SLC,0,320
DL,2009,3682,PHX,3462,ATL,0,757 739
DL,2009,3645,PHX,3462,DTW,0,757 320 753
DL,2009,1807,PHX,3462,HMO,0,ER4
DL,2009,3797,PHX,3462,JFK,0,738 73H
DL,2009,3484,PHX,3462,LAX,0,CR9 CR7
DL,2009,3858,PHX,3462,MSP,0,738 M90 320 757 319
DL,2009,3536,PHX,3462,SLC,0,757 320 73H 319
DL,2009,3682,PIA,4046,ATL,0,CRJ
DL,2009,3645,PIA,4046,DTW,0,CRJ
DL,2009,3858,PIA,4046,MSP,0,CRJ
DL,2009,3536,PIH,5760,SLC,0,CRJ EM2
DL,2009,3682,PIT,3570,ATL,0,M88 320  717
DL,2009,1382,PIT,3570,CDG,0,752
DL,2009,3488,PIT,3570,CVG,0,ERJ
DL,2009,3645,PIT,3570,DTW,0,M88 ERJ 320 CR7
DL,2009,3797,PIT,3570,JFK,0,752
DL,2009,3697,PIT,3570,LGA,0,CR7
DL,2009,3878,PIT,3570,MCO,0,CR9
DL,2009,3473,PIT,3570,MEM,0,ERJ
DL,2009,3858,PIT,3570,MSP,0,319 320
DL,2009,1760,PIT,3570,PUJ,0,320
DL,2009,3645,PLN,5762,DTW,0,CRJ
DL,2009,3682,PLS,1754,ATL,0,73W M88
DL,2009,3448,PLS,1754,BOS,0,320
DL,2009,3797,PLS,1754,JFK,0,73H
DL,2009,3682,PNS,3564,ATL,0,M90 717
DL,2009,3484,PPT,4075,LAX,0,772
DL,2009,3858,PSC,6133,MSP,0,CR9
DL,2009,3536,PSC,6133,SLC,0,CR9 CR7 CRJ
DL,2009,3858,PSP,3839,MSP,0,320
DL,2009,3469,PSP,3839,SFO,0,734
DL,2009,3536,PSP,3839,SLC,0,CRJ
DL,2009,3682,PTY,1871,ATL,0,738
DL,2009,3682,PUJ,1760,ATL,0,73H M88 738 
DL,2009,3488,PUJ,1760,CVG,0,320
DL,2009,3645,PUJ,1760,DTW,0,320
DL,2009,3797,PUJ,1760,JFK,0,738
DL,2009,3570,PUJ,1760,PIT,0,320
DL,2009,3682,PVD,3641,ATL,0,M88
DL,2009,3645,PVD,3641,DTW,0,319
DL,2009,3645,PVG,3406,DTW,0,77L
DL,2009,3797,PVG,3406,JFK,0,346
DL,2009,3484,PVG,3406,LAX,0,346
DL,2009,2279,PVG,3406,NRT,0,76W
DL,2009,3577,PVG,3406,SEA,0,332
DL,2009,3469,PVG,3406,SFO,0,332
DL,2009,3682,PVR,1836,ATL,0,757
DL,2009,3484,PVR,1836,LAX,0,320 73H
DL,2009,3536,PVR,1836,SLC,0,CR9
DL,2009,3858,RAP,4087,MSP,0,CR9 CRJ E75
DL,2009,3536,RAP,4087,SLC,0,CRJ
DL,2009,3536,RDM,4103,SLC,0,CRJ
DL,2009,3682,RDU,3626,ATL,0,752 M90 M88 320 738 739
DL,2009,3825,RDU,3626,BDL,0,CRJ
DL,2009,3448,RDU,3626,BOS,0,CR9 CR7
DL,2009,3849,RDU,3626,BWI,0,ERJ
DL,2009,3759,RDU,3626,CMH,0,ERJ
DL,2009,1852,RDU,3626,CUN,0,M88
DL,2009,3488,RDU,3626,CVG,0,ERJ
DL,2009,3645,RDU,3626,DTW,0,320 319 CR7 738
DL,2009,3533,RDU,3626,FLL,0,CR9
DL,2009,3585,RDU,3626,IND,0,CRJ
DL,2009,3797,RDU,3626,JFK,0,CR7 CR9
DL,2009,3877,RDU,3626,LAS,0,73H
DL,2009,3484,RDU,3626,LAX,0,738
DL,2009,3697,RDU,3626,LGA,0,CR7
DL,2009,3878,RDU,3626,MCO,0,CR9
DL,2009,3473,RDU,3626,MEM,0,CRJ
DL,2009,3858,RDU,3626,MSP,0,320 M90 M88
DL,2009,3752,RDU,3626,PHL,0,ERJ CRJ
DL,2009,3536,RDU,3626,SLC,0,73H
DL,2009,3646,RDU,3626,TPA,0,CR9 CRJ
DL,2009,3930,REP,3035,ICN,0,73H
